table_name,name,col_type,description,badges,attribute_name,col_description,is_nullable,is_primary_key,is_foreign_key,sensitivity,technical_source,is_view,database,cluster,schema,sort_order
mdd_spp_mdcd_enrlmt,prvdr_mdcd_enrlmt_stus_cd,CHAR(2),"A code representing the provider’s Medicaid and/or CHIP enrollment status for the specified enrollment time span.

Code	Description

01	Active - Active Do Not Pay 

02	Active - Active Reinstated 

03	Active - Active 

04	Active - Eligibility Verification

05	Active - Encounter Only 

06	Active - Financial Trans Only 

20	Denied - Denied Two Provider Numbers 

21	Denied - For Other Reasons 

22	Denied - Invalid License 

23	Denied - Not Eligible 

24	Denied - Same Number Assigned 

40	Pending - Enrollment 

41	Pending - License/Cert Verification 

42	Pending - Missing Documentation   

43	Pending - No License/Temp License 

44	Pending - NPI Invalid 

45	Pending - Rate Determination 

46	Pending - Signed Agreement 

47	Pending - Status Approval 

48	Pending - W9 Missing or Incomplete 

60	Term - Abuse of billing privileges 

61	Term - Action Taken by Medicaid/CHIP 

62	Term - Action Taken by Medicare 

63	Term - Change of Ownership 

64	Term - Failure to report a change of address/ownership 

65	Term - False or misleading information 

66	Term - Federal exclusion/ debarment, etc. 

67	Term - Felony conviction 

68	Term - Involuntary Termination 

69	Term - License Expired 

70	Term - License Revoked 

71	Term - Loss of license or other State action 

72	Term - Medicare/Medicaid Exclusion 

73	Term - Medicaid Authority 

74	Term - Medicare Termination 

75	Term - Misuse of billing number 

76	Term - No Claims Activity 

77	Term - Non-Compliance 

78	Term - Onsite review/ Provider is no longer operational 

79	Term - Other 

80	Term - Provider Deceased 

81	Term - State exclusion/ debarment, etc. 

82	Term - Unknown

83	Term - Voluntary Termination 

",Nullable,Provider Medicaid Enrollment Status Code,"A code representing the provider’s Medicaid and/or CHIP enrollment status for the specified enrollment time span.

Code	Description

01	Active - Active Do Not Pay 

02	Active - Active Reinstated 

03	Active - Active 

04	Active - Eligibility Verification

05	Active - Encounter Only 

06	Active - Financial Trans Only 

20	Denied - Denied Two Provider Numbers 

21	Denied - For Other Reasons 

22	Denied - Invalid License 

23	Denied - Not Eligible 

24	Denied - Same Number Assigned 

40	Pending - Enrollment 

41	Pending - License/Cert Verification 

42	Pending - Missing Documentation   

43	Pending - No License/Temp License 

44	Pending - NPI Invalid 

45	Pending - Rate Determination 

46	Pending - Signed Agreement 

47	Pending - Status Approval 

48	Pending - W9 Missing or Incomplete 

60	Term - Abuse of billing privileges 

61	Term - Action Taken by Medicaid/CHIP 

62	Term - Action Taken by Medicare 

63	Term - Change of Ownership 

64	Term - Failure to report a change of address/ownership 

65	Term - False or misleading information 

66	Term - Federal exclusion/ debarment, etc. 

67	Term - Felony conviction 

68	Term - Involuntary Termination 

69	Term - License Expired 

70	Term - License Revoked 

71	Term - Loss of license or other State action 

72	Term - Medicare/Medicaid Exclusion 

73	Term - Medicaid Authority 

74	Term - Medicare Termination 

75	Term - Misuse of billing number 

76	Term - No Claims Activity 

77	Term - Non-Compliance 

78	Term - Onsite review/ Provider is no longer operational 

79	Term - Other 

80	Term - Provider Deceased 

81	Term - State exclusion/ debarment, etc. 

82	Term - Unknown

83	Term - Voluntary Termination 

",Yes,No,,,,Table,hive,gold,hive_mdm,471
mdd_spp_mdcd_enrlmt,state_plan_enrlmt_type_cd,CHAR(1),"The state plan with which a provider has an affiliation and is able to provide services to the state’s fee for service enrollees. This identifies whether the provider is enrolled in Medicaid, CHIP, or both.



Code	Description

1	Medicaid

2	CHIP

3	Both Medicaid and CHIP

4	Not state plan affiliated

",Nullable,State Plan Enrollment Type Code,"The state plan with which a provider has an affiliation and is able to provide services to the state’s fee for service enrollees. This identifies whether the provider is enrolled in Medicaid, CHIP, or both.



Code	Description

1	Medicaid

2	CHIP

3	Both Medicaid and CHIP

4	Not state plan affiliated

",Yes,No,,,,Table,hive,gold,hive_mdm,472
mdd_spp_mdcd_enrlmt,prvdr_enrlmt_mthd_cd,CHAR(1),"The code that indicates the process by which a provider was enrolled in Medicaid or Children's Health Insurance Program (CHIP) .

Code	Description

1	Enrolled through use of Medicare enrollment system (State did not require that provider submit application. Rather Provider is active Medicare provider and state Medicaid program accepted these credentials as sufficient to participate as state               Medicaid provider.)

2	Enrolled through use of state-based provider application

3	Other 





",Nullable,Provider Enrollment Method Code,"The code that indicates the process by which a provider was enrolled in Medicaid or Children's Health Insurance Program (CHIP) .

Code	Description

1	Enrolled through use of Medicare enrollment system (State did not require that provider submit application. Rather Provider is active Medicare provider and state Medicaid program accepted these credentials as sufficient to participate as state               Medicaid provider.)

2	Enrolled through use of state-based provider application

3	Other 





",Yes,No,,,,Table,hive,gold,hive_mdm,473
mdd_spp_mdcd_enrlmt,src_sys_name,VARCHAR(35),Name of the system from which the record is sourced.,Nullable,Source System Name,Name of the system from which the record is sourced.,Yes,No,,,,Table,hive,gold,hive_mdm,474
mdd_spp_mdcd_enrlmt,src_sub_sys_name,CHAR(18),"Name of the subsytem such as NPESS, FISS, etc in the case of NPISCS, from which the record is sourced",Nullable,Source Sub System Name,"Name of the subsytem such as NPESS, FISS, etc in the case of NPISCS, from which the record is sourced",Yes,No,,,,Table,hive,gold,hive_mdm,475
mdd_spp_mdcd_enrlmt,rptg_prd_dt,DATE,Date that indicates the source reporting period of the record,Nullable,Reporting Period Date,Date that indicates the source reporting period of the record,Yes,No,,,,Table,hive,gold,hive_mdm,476
mdd_spp_mdcd_afltd_grp,spp_mdcd_afltd_grp_sk,BIGINT,Unique number generated by an Oracle Sequence object to make the MDD_SPP_MDCD_AFLTD_GRP row unique.,,Shared Provider Profile Medicaid Affiliated Group Surrogatekey,Unique number generated by an Oracle Sequence object to make the MDD_SPP_MDCD_AFLTD_GRP row unique.,No,No,,,,Table,hive,gold,hive_mdm,477
mdd_spp_mdcd_afltd_grp,mdm_prvdr_sk,BIGINT,The system generated unique identifier for a Provider Lean Index record in Master Data Management System.,,MDM Provider Surrogatekey,The system generated unique identifier for a Provider Lean Index record in Master Data Management System.,No,No,,,,Table,hive,gold,hive_mdm,478
mdd_spp_mdcd_afltd_grp,afltd_ent_prvdr_sk,BIGINT,"The system generated unique identifier for a Provider Lean Index record in Master Data Management System.

",Nullable,Affiliated Entity Provider Surrogatekey,"The system generated unique identifier for a Provider Lean Index record in Master Data Management System.

",Yes,No,,,,Table,hive,gold,hive_mdm,479
mdd_spp_mdcd_afltd_grp,audt_insrt_ts,TIMESTAMP,The data lineage column used to identify the date and time that the record was inserted within the table.,,Record Add Timestamp,The data lineage column used to identify the date and time that the record was inserted within the table.,No,No,,,,Table,hive,gold,hive_mdm,480
mdd_spp_mdcd_afltd_grp,proc_cntl_dtl_last_updt_sk,INTEGER,A unique identifier of the process that last updated the record.,,Process Control Detail Last Update Surrogatekey,A unique identifier of the process that last updated the record.,No,No,,,,Table,hive,gold,hive_mdm,481
mdd_spp_mdcd_afltd_grp,audt_updt_ts,TIMESTAMP,The data lineage column used to identify the date and time that the record was last updated within the table.,,Record Update Timestamp,The data lineage column used to identify the date and time that the record was last updated within the table.,No,No,,,,Table,hive,gold,hive_mdm,482
mdd_spp_mdcd_afltd_grp,afltd_grp_efctv_dt,DATE,"The date the healthcare Provider officially began to be identified at CMS by the specific type of legacy Medicare identifier.

",Nullable,Affiliated Group Effective Date,"The date the healthcare Provider officially began to be identified at CMS by the specific type of legacy Medicare identifier.

",Yes,No,,,,Table,hive,gold,hive_mdm,483
mdd_spp_mdcd_afltd_grp,afltd_grp_end_dt,DATE,"The last day the legacy Medicare identifier was active at CMS for the healthcare Provider.



",Nullable,Affiliated Group End Date,"The last day the legacy Medicare identifier was active at CMS for the healthcare Provider.



",Yes,No,,,,Table,hive,gold,hive_mdm,484
mdd_spp_mdcd_afltd_grp,src_sys_name,VARCHAR(35),Name of the system from which the record is sourced.,Nullable,Source System Name,Name of the system from which the record is sourced.,Yes,No,,,,Table,hive,gold,hive_mdm,485
mdd_spp_mdcd_afltd_grp,src_sub_sys_name,CHAR(18),"Name of the subsytem such as NPESS, FISS, etc in the case of NPISCS, from which the record is sourced",Nullable,Source Sub System Name,"Name of the subsytem such as NPESS, FISS, etc in the case of NPISCS, from which the record is sourced",Yes,No,,,,Table,hive,gold,hive_mdm,486
mdd_spp_mdcd_afltd_grp,rptg_prd_dt,DATE,Date that indicates the source reporting period of the record,Nullable,Reporting Period Date,Date that indicates the source reporting period of the record,Yes,No,,,,Table,hive,gold,hive_mdm,487
mdd_spp_mdcd_afltd_grp,rec_stus_cd,VARCHAR(30),"Indicates the status of the record



Possible values  are C (Current table record), H (History  table record), D (Deleted record) values.

",,Record Status Code,"Indicates the status of the record



Possible values  are C (Current table record), H (History  table record), D (Deleted record) values.

",No,No,,,,Table,hive,gold,hive_mdm,488
mdd_spp_mdcd_afltd_grp,src_sys_rec_id,VARCHAR(500),Unique identifier for the record in the source system,,Source System Record Identifier,Unique identifier for the record in the source system,No,No,,,,Table,hive,gold,hive_mdm,489
mdd_spp_mdcd_afltd_grp,src_sys_rec_desc,VARCHAR(500),Description of the unique identifier for the record in the source system,,Source System Record Description,Description of the unique identifier for the record in the source system,No,No,,,,Table,hive,gold,hive_mdm,490
mdd_spp_mdcd_afltd_grp,proc_cntl_dtl_insrt_sk,INTEGER,A unique identifier of the process that inserted the record. ,,Process Control Detail Insert Surrogatekey,A unique identifier of the process that inserted the record. ,No,No,,,,Table,hive,gold,hive_mdm,491
mdd_prvdr_dm_dmgrphc_dtl_hstry,prvdr_dmgrphc_dtl_hstry_sk,BIGINT,Unique identifier for a Medicaid provider's additional demographic information,,Provider Demographic Detail History Surrogatekey,Unique identifier for a Medicaid provider's additional demographic information,No,No,,,,Table,hive,gold,hive_mdm,492
mdd_prvdr_dm_dmgrphc_dtl_hstry,gndr_rfrnc_sk,INT,"This identifies the sex of the provider. 

Valid values are
 Code	Description
F 	Female
M	Male
U 	Unknown",Nullable,Gender Reference Surrogatekey,"This identifies the sex of the provider. 

Valid values are
 Code	Description
F 	Female
M	Male
U 	Unknown",Yes,No,,,,Table,hive,gold,hive_mdm,493
mdd_prvdr_dm_dmgrphc_dtl_hstry,ownrshp_rfrnc_sk,INT,"The value denotes the ownership interest and/or managing control information for a provider. 

Valid values from TMSIS are:

01  Voluntary – Non-Profit – Religious Organizations 

02   Voluntary – Non-Profit – Other 

03  Voluntary – multiple owners

04  Proprietary – Individual 

05  Proprietary – Corporation 

06  Proprietary – Partnership 

07  Proprietary – Other 

08  Proprietary – multiple owners

09  Government – Federal 

10  Government – State 

11  Government – City 

12  Government – County 

13  Government – City-County 

14  Government – Hospital District 

15  Government  – State and City/County

16  Government  – other multiple owners 

17  Voluntary /Proprietary

18  Proprietary/Government 

19  Voluntary/Government  

88  N/A – The individual only practices as part of a group, e.g., as an employee",Nullable,Ownership Reference Surrogatekey,"The value denotes the ownership interest and/or managing control information for a provider. 

Valid values from TMSIS are:

01  Voluntary – Non-Profit – Religious Organizations 

02   Voluntary – Non-Profit – Other 

03  Voluntary – multiple owners

04  Proprietary – Individual 

05  Proprietary – Corporation 

06  Proprietary – Partnership 

07  Proprietary – Other 

08  Proprietary – multiple owners

09  Government – Federal 

10  Government – State 

11  Government – City 

12  Government – County 

13  Government – City-County 

14  Government – Hospital District 

15  Government  – State and City/County

16  Government  – other multiple owners 

17  Voluntary /Proprietary

18  Proprietary/Government 

19  Voluntary/Government  

88  N/A – The individual only practices as part of a group, e.g., as an employee",Yes,No,,,,Table,hive,gold,hive_mdm,494
mdd_prvdr_dm_dmgrphc_dtl_hstry,prft_stus_rfrnc_sk,INT,"A code denoting the profit status of the medicaid provider.



Valid Values:

Cd   Description

01   501(C)(3) NON-PROFIT


02   FOR-PROFIT, CLOSELY HELD


03   FOR-PROFIT, PUBLICLY TRADED


04   OTHER


88   N/A – The individual only practices as part of a group


",Nullable,Profit Status Reference Surrogatekey,"A code denoting the profit status of the medicaid provider.



Valid Values:

Cd   Description

01   501(C)(3) NON-PROFIT


02   FOR-PROFIT, CLOSELY HELD


03   FOR-PROFIT, PUBLICLY TRADED


04   OTHER


88   N/A – The individual only practices as part of a group


",Yes,No,,,,Table,hive,gold,hive_mdm,495
mdd_prvdr_dm_dmgrphc_dtl_hstry,new_ptnts_acptnc_sw,CHAR(1),"Indicates whether the provider accepts new patients.





",Nullable,New Patients Acceptance Switch,"Indicates whether the provider accepts new patients.





",Yes,No,,,,Table,hive,gold,hive_mdm,496
mdd_prvdr_dm_dmgrphc_dtl_hstry,tchng_sw,CHAR(1),Indicates if the provider’s organization is a teaching facility.,Nullable,Teaching Switch,Indicates if the provider’s organization is a teaching facility.,Yes,No,,,,Table,hive,gold,hive_mdm,497
mdd_prvdr_dm_dmgrphc_dtl_hstry,rec_add_ts,TIMESTAMP,The data lineage column used to identify the date and time that the record was inserted into the table.,,Record Add Timestamp,The data lineage column used to identify the date and time that the record was inserted into the table.,No,No,,,,Table,hive,gold,hive_mdm,498
mdd_prvdr_dm_dmgrphc_dtl_hstry,rec_updt_ts,TIMESTAMP,The data lineage column used to identify the date and time that the record was update within the table.,,Record Update Timestamp,The data lineage column used to identify the date and time that the record was update within the table.,No,No,,,,Table,hive,gold,hive_mdm,499
mdd_prvdr_dm_dmgrphc_dtl_hstry,proc_cntl_dtl_insrt_sk,INTEGER,A unique identifier of the process that inserted the record. ,,Process Control Detail Insert Surrogatekey,A unique identifier of the process that inserted the record. ,No,No,,,,Table,hive,gold,hive_mdm,500
mdd_prvdr_dm_dmgrphc_dtl_hstry,proc_cntl_dtl_last_updt_sk,INTEGER,A unique identifier of the process that last updated the record.,,Process Control Detail Last Update Surrogatekey,A unique identifier of the process that last updated the record.,No,No,,,,Table,hive,gold,hive_mdm,501
mdd_prvdr_dm_dmgrphc_dtl_hstry,mdcd_prvdr_dmgrphc_efctv_dt,DATE,The date on which the Provider's additional demographic details are effective,Nullable,Medicaid Provider Demographic Effective Date,The date on which the Provider's additional demographic details are effective,Yes,No,,,,Table,hive,gold,hive_mdm,502
mdd_prvdr_dm_dmgrphc_dtl_hstry,mdcd_prvdr_dmgrphc_end_dt,DATE,The date on which the Provider's additional demographic details are no more effective,Nullable,Medicaid Provider Demographic End Date,The date on which the Provider's additional demographic details are no more effective,Yes,No,,,,Table,hive,gold,hive_mdm,503
